Age
89
87
71
91
69
87
59
83
76
86
67
88
90
16
89
89
76
70
87
74
32
86
61
49
97
77
83
85
84
92
73
21
80
83
71
91
84
70
77
92
84
94
75
95
65
79
73
78
64
70
74
85
73
91
79
88
62
84
58
88
90
53
59
81
87
88
88
78
86
71
71
79
78
46
92
67
68
80
89
25
65
81
75
52
75
76
70
71
88
94
56
94
70
68
37
92
59
89
57
80
85
62
88
78
66
99
85
56
90
71
89
96
86
45
88
32
61
58
89
81
89
83
79
95
82
84
93
73
94
78
68
89
69
47
91
90
44
82
86
70
85
82
67
63
89
73
90
20
74
81
65
90
48
80
45
81
85
92
73
92
82
96
82
67
84
84
74
72
84
85
68
63
72
50
76
79
75
88
53
62
75
89
82
88
77
83
91
91
73
83
92
56
79
52
81
70
87
83
98
80
89
86
70
69
71
64
57
73
81
86
87
88
83
84
96
81
56
61
63
89
73
61
83
85
64
42
94
68
77
52
98
73
81
94
84
85
58
93
67
86
39
89
93
76
92
85
71
93
75
67
48
77
86
87
75
69
47
94
84
93
89
77
80
92
67
84
90
78
65
57
88
86
86
61
61
78
90
89
71
84
70
83
77
76
102
79
81
96
93
87
81
88
94
85
60
74
84
83
71
82
90
87
92
61
79
95
74
26
82
15
82
91
86
78
101
85
90
94
84
59
88
78
90
96
84
86
79
85
74
24
69
51
82
82
83
83
78
84
77
77
48
94
82
82
96
61
92
72
88
82
91
51
87
58
73
90
80
84
46
3
80
84
81
79
83
32
87
63
56
25
59
83
90
90
69
80
78
93
90
69
78
80
83
75
96
90
70
89
93
81
65
88
87
79
39
61
75
43
78
66
75
57
76
83
49
65
90
88
63
79
87
96
63
72
64
88
15
78
92
90
60
72
93
72
98
81
66
99
72
55
93
95
74
88
76
54
85
45
64
93
71
49
81
68
93
73
82
44
82
81
89
95
70
93
89
48
40
68
69
80
89
75
86
91
70
82
93
85
76
79
93
79
66
72
88
93
73
84
81
61
79
74
87
76
63
82
81
78
95
96
82
97
85
93
62
77
85
88
64
45
74
62
57
87
87
67
74
86
3
85
90
84
83
83
76
75
89
80
90
64
86
84
82
89
51
68
70
83
89
82
64
88
87
94
91
97
86
83
95
49
68
96
91
76
70
81
74
88
102
62
80
78
82
86
56
75
85
70
29
82
71
82
59
63
60
95
65
85
71
81
86
74
78
93
83
79
80
63
78
87
56
92
85
54
83
89
64
68
89
80
66
89
80
85
77
69
96
84
63
75
65
55
65
86
87
84
59
75
80
83
84
90
82
90
54
71
17
83
83
78
84
88
85
88
82
74
80
66
78
86
67
74
75
91
72
83
63
82
88
88
80
90
89
89
55
82
87
82
79
86
77
84
73
76
48
51
75
83
54
87
86
84
86
75
95
90
78
92
78
69
84
52
81
87
73
78
86
66
79
84
57
63
91
81
79
22
86
65
88
77
78
62
34
86
68
78
97
88
70
45
96
83
8
83
84
76
83
77
85
64
56
73
86
78
72
86
84
79
91
84
60
65
68
75
74
79
86
83
76
90
95
70
67
78
64
81
89
82
81
80
65
84
90
80
30
79
66
88
78
89
67
89
94
78
89
77
62
44
88
81
82
88
85
79
95
98
90
22
93
81
79
99
89
68
94
71
81
68
76
83
76
77
80
73
73
91
78
82
77
70
83
80
91
88
95
86
39
86
93
64
83
80
17
63
79
91
80
87
96
92
70
88
35
67
62
73
54
26
76
81
81
64
90
81
81
98
93
55
83
70
61
8
61
58
90
74
76
70
77
87
72
76
94
70
72
81
81
79
82
57
69
67
78
63
81
93
78
93
84
90
83
74
72
73
57
5
69
78
69
79
84
90
95
63
99
72
76
52
73
52
81
85
50
85
41
79
88
92
81
82
79
73
56
43
96
78
90
56
55
69
67
98
64
87
66
65
75
83
90
91
66
26
77
76
87
83
80
79
90
84
65
89
85
65
76
81
87
85
81
89
88
89
76
92
94
79
36
84
84
78
69
84
97
57
66
63
98
87
60
67
85
71
68
100
78
88
67
86
82
90
89
69
82
74
74
71
85
86
92
85
85
19
70
83
83
82
80
88
71
79
82
8
34
69
95
68
79
89
82
86
80
74
75
63
89
77
89
88
52
60
80
74
67
97
82
88
69
84
79
73
95
83
88
68
81
86
57
70
90
88
89
96
53
79
80
59
93
58
89
56
70
77
63
83
83
73
81
85
81
52
84
86
91
85
76
91
85
61
94
89
69
86
78
79
78
89
90
91
89
69
80
81
55
57
90
41
81
57
68
91
93
66
77
95
93
63
53
68
87
84
98
69
66
87
91
80
98
81
85
66
89
82
61
68
80
56
91
87
50
93
61
94
98
81
60
61
86
53
48
96
91
92
76
89
85
80
68
87
72
57
53
60
89
90
92
92
84
89
80
61
72
86
49
83
90
41
86
85
69
80
82
84
72
71
83
94
62
71
84
67
63
75
87
91
92
79
48
97
90
81
76
67
77
67
85
88
78
64
63
85
78
91
95
89
75
54
73
55
86
78
56
92
86
82
68
74
84
91
89
73
85
65
88
59
69
88
54
64
88
35
70
93
93
52
84
92
78
88
83
63
70
88
16
59
84
82
98
59
86
46
80
87
78
80
49
79
89
78
78
74
52
65
55
75
40
76
72
74
79
89
86
65
75
68
79
92
84
95
83
77
50
70
42
67
97
66
80
83
69
90
71
87
95
83
87
72
64
76
86
83
63
80
97
80
84
79
53
84
69
82
85
66
86
56
85
65
61
98
85
81
76
84
74
77
92
62
46
66
82
66
87
89
76
79
88
87
79
91
67
84
87
87
65
93
93
83
78
63
86
68
88
55
87
102
89
78
81
75
85
83
66
89
90
90
66
99
47
96
57
98
95
86
75
67
86
65
71
96
76
92
89
49
73
58
81
61
19
72
75
71
77
90
84
71
85
67
69
94
80
85
68
52
64
77
85
88
87
67
69
51
91
82
96
86
90
85
83
79
79
89
82
62
41
50
87
79
89
71
89
86
84
81
74
71
88
94
86
75
91
78
90
87
79
70
50
76
78
58
82
74
68
80
78
86
89
88
39
76
89
90
89
76
85
84
83
83
85
68
84
80
100
74
73
83
91
99
60
89
88
83
80
97
78
95
75
87
75
98
84
82
96
88
82
95
80
71
46
79
59
90
77
87
91
65
60
89
85
73
91
61
67
59
72
83
81
68
90
86
90
81
90
82
85
21
87
76
87
82
82
81
89
100
82
97
83
80
99
74
74
89
87
82
87
73
55
84
82
36
83
88
76
90
59
82
85
89
72
82
68
104
94
94
81
85
89
88
96
68
82
86
89
97
29
68
82
78
81
77
57
82
65
73
66
87
82
89
71
95
92
73
90
81
75
35
78
79
65
83
87
53
88
92
51
75
84
68
82
96
94
65
84
99
76
84
98
74
73
67
87
83
83
85
61
84
93
84
89
42
54
82
70
79
90
87
54
92
18
72
78
91
78
86
79
91
89
84
86
0
36
77
70
47
78
23
64
91
78
72
69
84
50
80
91
79
82
63
80
72
88
87
81
95
87
60
75
92
62
85
82
89
80
95
85
95
79
88
78
64
69
77
82
91
69
71
92
84
87
21
87
84
75
84
89
59
66
73
76
82
95
31
90
94
73
98
82
55
69
54
86
76
72
55
34
87
85
83
83
38
70
76
96
83
94
32
87
92
59
94
78
48
60
92
91
81
88
88
76
103
80
86
95
78
92
87
85
78
95
75
57
95
82
64
77
41
76
80
78
60
58
83
85
54
62
68
83
95
73
83
74
83
94
73
86
72
86
32
100
66
87
75
76
74
84
62
95
87
95
89
79
83
88
89
74
93
86
64
61
66
88
77
97
89
85
88
86
28
79
82
89
89
101
44
52
80
31
78
88
32
51
62
84
94
97
87
32
76
54
78
74
82
68
60
85
65
54
50
80
94
83
63
82
84
78
52
49
76
67
91
88
71
87
62
95
46
82
85
74
90
85
92
83
70
91
95
70
89
74
99
92
88
83
70
88
88
81
82
91
33
91
84
94
84
89
74
79
73
75
83
94
75
83
97
64
81
51
90
72
69
50
69
76
82
102
76
84
97
90
63
82
59
72
77
92
82
91
80
80
80
84
84
79
83
83
90
84
21
8
88
87
74
77
47
79
81
86
76
86
82
74
54
77
74
84
85
92
79
86
87
77
39
89
55
94
78
62
96
65
81
79
91
73
76
84
84
82
90
77
84
92
77
80
76
52
70
86
88
64
88
43
72
91
20
87
72
56
90
79
89
80
83
59
87
92
52
48
89
90
83
85
93
75
78
88
74
45
91
98
101
75
92
66
79
59
68
58
89
89
60
75
91
51
84
66
72
74
65
78
66
75
72
52
72
89
73
66
84
90
69
65
80
91
82
77
89
78
95
90
46
66
78
0
81
82
88
91
78
83
64
65
88
79
71
96
85
77
95
77
88
27
40
85
47
100
87
76
70
82
49
85
80
84
83
87
84
67
21
77
99
88
89
85
68
56
90
89
91
87
87
87
91
79
95
82
67
76
81
83
77
81
56
75
62
85
66
81
76
81
87
91
94
38
62
81
82
75
42
86
85
82
77
95
95
92
87
55
74
87
83
66
62
74
63
53
66
68
77
85
100
63
83
85
96
94
94
46
67
65
81
85
82
101
79
40
87
49
87
69
81
80
80
92
89
20
86
82
83
81
67
68
86
82
34
67
87
65
64
85
99
86
87
92
36
70
68
84
89
51
81
36
62
90
37
81
81
82
1
86
82
74
84
85
98
84
65
88
79
66
91
96
69
76
75
86
88
66
36
87
69
103
44
75
48
92
72
96
92
76
68
95
65
82
85
74
92
85
89
69
66
85
83
57
90
96
89
74
81
87
84
93
83
67
38
93
34
86
82
79
88
87
87
84
81
86
70
90
83
75
87
71
59
56
80
75
65
69
65
76
82
77
82
65
92
92
86
79
52
97
77
86
75
81
68
60
41
81
84
54
84
82
65
41
94
72
64
81
94
89
62
82
48
67
80
94
75
89
77
69
80
90
80
85
92
70
72
92
86
89
34
48
89
87
94
75
77
90
79
55
91
87
74
83
89
87
73
78
84
71
65
80
20
29
89
83
77
97
50
86
84
87
61
52
70
94
76
89
82
63
62
57
60
53
62
18
86
89
16
63
85
76
80
71
79
88
75
93
84
74
91
80
57
64
81
79
73
92
71
98
74
90
77
77
89
92
52
70
81
86
87
83
101
98
95
55
88
86
90
69
87
72
54
84
60
41
84
88
59
76
84
59
89
38
78
75
90
90
83
93
89
46
65
43
96
89
89
95
71
89
75
75
70
66
84
79
86
89
85
91
76
55
62
77
85
84
58
81
99
84
69
91
72
72
69
86
35
59
56
81
92
83
69
77
72
83
85
86
78
88
73
59
78
80
60
62
87
90
85
61
99
81
84
67
89
71
95
85
62
71
76
83
54
83
84
93
87
90
86
92
90
82
86
66
68
79
85
88
98
90
92
84
84
90
50
70
49
82
77
90
87
78
64
97
97
80
78
84
90
71
60
81
74
88
85
96
86
51
71
62
79
40
89
37
85
83
76
50
60
69
77
70
39
90
87
81
58
92
79
84
82
90
84
71
89
87
95
89
81
85
84
87
90
74
88
79
81
86
56
77
55
86
89
63
77
77
86
85
75
71
77
84
85
76
60
36
83
88
64
93
61
79
85
80
70
86
89
77
82
82
76
53
77
65
81
83
38
79
73
75
84
87
86
69
79
89
96
87
81
92
82
70
81
51
58
91
96
92
86
91
79
61
86
96
95
94
85
85
81
83
63
90
76
85
89
87
81
72
90
69
69
27
71
85
83
81
85
85
96
95
57
78
85
81
77
66
78
86
79
76
95
79
80
58
87
93
87
66
68
62
90
72
92
84
12
67
80
65
78
92
86
93
55
65
88
64
67
94
63
70
49
70
73
70
78
86
89
88
88
82
92
92
72
91
84
93
82
56
43
67
57
6
68
76
91
98
67
86
64
98
64
67
70
72
88
90
92
65
84
87
83
75
86
98
82
72
89
73
89
94
86
83
50
88
70
92
83
50
77
79
88
91
90
88
66
65
82
69
85
84
79
53
65
97
74
90
89
87
88
86
55
89
94
81
36
87
78
93
96
83
85
81
89
81
85
85
101
47
87
98
71
93
86
46
94
91
74
69
95
80
101
76
48
64
96
85
61
77
91
70
98
65
43
87
67
94
79
48
78
81
91
58
92
75
66
89
96
90
80
78
61
51
76
85
83
76
69
80
73
45
66
83
91
87
80
71
75
68
53
87
24
90
50
91
92
85
51
61
98
89
89
69
78
75
92
90
92
68
93
83
92
86
89
91
83
81
87
91
69
66
84
65
80
79
60
81
81
91
75
74
81
85
76
76
66
64
74
85
54
73
92
74
62
73
80
95
85
92
22
83
75
85
30
86
84
82
89
92
78
71
45
61
69
79
56
80
86
82
60
76
87
94
47
78
16
67
55
85
55
85
49
82
91
64
77
73
89
56
46
83
90
80
80
84
86
34
90
76
60
70
80
76
89
51
66
62
54
79
80
84
65
86
86
77
74
78
72
87
84
78
88
59
92
79
76
69
88
80
64
53
85
45
81
72
21
97
96
92
82
80
40
87
59
87
68
89
34
50
96
85
85
85
70
88
42
59
86
85
72
88
91
85
81
83
64
79
60
52
76
77
40
87
64
91
82
62
76
80
59
89
96
87
63
83
89
91
86
81
53
98
58
83
84
72
70
65
61
89
85
27
91
28
91
72
90
59
53
82
85
68
81
91
95
83
92
61
40
96
100
75
62
53
71
90
77
87
72
87
89
73
68
89
91
65
87
68
84
73
80
58
76
68
80
83
74
83
73
88
64
62
39
77
65
91
92
84
88
92
82
63
81
65
61
83
79
80
69
25
90
61
79
54
84
63
50
68
95
67
43
75
86
94
64
83
84
87
91
90
89
89
85
87
70
60
73
60
80
102
72
91
86
102
79
97
91
26
54
94
66
83
97
95
87
82
89
71
81
79
58
79
77
93
18
20
84
85
88
71
68
86
44
93
77
86
89
63
91
81
66
50
82
98
75
90
89
80
84
61
73
65
87
89
87
91
50
82
89
83
87
87
83
72
84
85
84
73
79
100
86
73
89
85
93
85
89
81
70
87
75
87
85
89
59
89
90
81
88
89
25
50
89
81
88
67
81
62
80
93
90
85
62
92
68
92
18
75
74
90
89
86
96
85
64
86
86
66
73
65
88
48
92
78
83
98
83
92
72
73
54
25
70
26
89
75
41
99
92
74
94
95
75
83
64
71
85
49
82
73
53
96
92
88
87
90
71
90
57
92
41
92
88
80
80
78
36
86
88
79
73
82
89
93
83
86
85
69
62
95
72
44
53
37
86
91
63
83
68
90
79
59
84
86
90
89
94
88
66
82
74
65
60
96
87
83
83
97
76
69
88
88
37
54
80
83
88
82
88
89
71
88
99
93
96
78
90
68
75
78
87
59
52
66
82
89
91
79
87
91
79
81
88
91
60
87
51
96
88
80
57
91
90
101
60
83
92
73
85
88
91
77
93
83
74
85
77
64
66
86
80
76
89
67
83
58
76
83
80
44
73
79
66
62
83
98
86
88
83
88
92
38
61
86
69
89
81
58
46
71
86
92
90
85
71
60
82
65
66
75
78
76
80
87
91
49
96
77
76
86
86
87
88
90
48
70
56
87
52
52
63
53
70
93
69
90
76
66
90
93
88
94
64
76
82
48
67
59
63
89
83
77
87
83
80
97
69
61
84
46
57
46
73
83
81
60
92
89
90
81
73
92
67
79
39
89
69
67
91
74
79
79
51
61
99
56
85
84
69
71
70
78
63
91
89
17
91
87
71
54
82
55
20
63
63
54
59
50
0
48
62
73
55
87
74
89
82
18
88
94
82
76
75
54
97
79
82
20
63
41
70
86
92
87
86
80
85
84
85
78
93
83
64
74
86
73
88
72
88
58
86
69
81
56
85
88
89
89
79
55
81
75
90
89
85
92
80
71
95
81
78
80
89
83
77
65
91
81
81
87
86
95
87
69
92
71
89
59
70
88
85
54
75
96
42
84
88
52
94
57
90
84
81
74
33
81
63
74
92
82
61
35
56
71
71
83
75
86
77
90
74
84
59
47
64
84
78
95
80
57
89
89
90
81
41
64
82
63
50
80
86
83
45
82
98
48
73
83
64
80
77
78
74
60
56
74
66
88
92
82
54
92
55
87
87
90
69
70
48
81
81
21
83
92
64
80
91
98
78
78
89
30
86
78
87
85
86
83
84
57
91
77
83
83
47
84
80
89
79
79
89
88
98
96
99
60
86
91
93
79
90
95
72
87
78
83
88
85
52
84
60
49
79
97
87
61
92
49
28
65
86
81
90
88
59
80
86
98
78
86
83
64
74
68
15
86
84
89
73
61
93
57
88
81
77
86
84
92
54
92
47
98
83
75
58
81
86
86
71
82
44
92
53
88
73
72
90
20
65
90
90
90
51
71
89
89
73
86
83
56
68
38
69
79
79
83
91
94
89
88
91
64
95
83
84
50
81
86
72
82
85
94
90
58
14
83
88
73
82
91
87
80
89
60
73
93
48
87
73
67
87
71
82
102
68
86
73
76
60
94
90
86
88
95
80
61
69
83
81
51
78
71
69
73
77
85
71
75
60
72
85
63
82
59
89
89
83
96
83
86
86
55
74
59
100
75
85
97
78
51
95
84
89
26
79
87
89
60
63
83
79
37
86
84
84
91
45
48
89
90
90
66
72
82
72
85
74
98
74
63
70
69
87
88
42
88
79
68
55
70
85
66
92
91
69
79
62
94
88
18
75
79
92
54
95
90
94
67
89
57
79
87
82
64
77
67
76
71
75
88
92
88
91
79
62
68
65
79
50
56
94
75
85
54
72
43
84
77
82
56
94
81
93
88
89
64
55
89
85
64
88
75
91
61
82
94
73
84
93
70
89
91
92
70
74
86
82
82
92
66
76
57
62
82
73
84
61
75
96
73
91
83
92
90
90
79
68
76
84
74
85
73
83
94
69
73
86
78
85
76
77
55
77
81
23
53
86
58
85
77
35
61
89
79
90
46
64
72
93
86
54
69
64
56
66
43
70
63
83
87
81
88
32
71
81
71
85
85
62
79
79
78
86
84
76
75
83
40
75
72
91
90
80
62
75
90
91
91
84
48
84
68
87
98
85
95
86
68
80
73
79
87
70
75
37
54
91
63
40
85
39
84
84
86
61
68
98
62
79
5
83
76
70
89
68
28
87
83
90
97
61
72
90
81
85
93
87
89
88
78
77
89
78
86
91
41
40
86
79
71
74
67
80
12
41
88
63
54
82
66
82
79
84
67
82
67
66
56
44
87
40
87
93
22
85
91
44
60
83
66
78
52
53
76
87
79
74
82
66
76
73
58
67
83
64
90
67
95
91
97
77
98
78
73
53
87
70
84
85
74
91
57
73
75
59
58
73
11
70
63
76
84
93
81
85
46
70
89
96
71
81
79
60
57
87
83
55
65
71
75
80
75
48
72
98
86
78
52
46
72
86
83
92
88
93
87
82
94
87
89
75
90
86
83
77
63
61
87
68
79
89
89
83
77
83
86
84
82
93
61
52
81
53
86
50
64
97
45
82
79
89
81
96
98
79
81
85
47
85
89
94
38
47
68
87
59
85
89
87
86
65
61
72
73
85
94
86
60
88
37
73
62
83
77
81
96
92
87
76
83
80
81
82
65
99
85
73
85
64
75
57
45
94
90
91
88
81
87
98
85
84
74
79
74
63
46
58
18
77
77
91
55
51
90
91
54
56
85
55
29
93
95
86
90
88
81
81
71
89
70
48
82
73
95
100
80
91
84
76
64
88
81
89
89
82
79
90
82
79
56
78
71
93
61
90
91
92
89
63
50
77
96
87
91
78
77
90
68
93
91
61
96
84
44
92
70
83
83
60
89
85
84
74
95
86
82
80
75
97
91
83
81
87
84
87
90
72
89
50
68
71
71
88
77
88
84
61
91
86
96
90
72
82
59
92
80
84
86
50
90
61
83
90
70
60
43
77
97
58
45
85
60
79
84
91
66
62
74
100
55
91
54
77
71
76
78
94
89
61
87
46
74
78
80
75
74
63
68
81
91
73
63
59
62
76
90
90
85
92
86
84
81
91
77
78
84
69
83
61
88
85
79
78
80
85
82
88
98
87
66
80
87
87
86
29
76
85
56
84
93
78
92
66
91
65
83
48
87
93
90
86
73
62
47
86
50
96
83
89
96
93
68
82
84
82
71
96
72
30
65
97
89
85
59
89
63
60
88
64
62
72
52
94
83
80
61
90
87
85
103
74
55
53
48
53
46
82
82
78
88
67
59
97
87
55
68
62
63
87
70
58
83
84
84
95
84
79
71
87
86
61
80
91
81
90
95
100
86
68
87
73
94
83
29
90
85
71
90
85
68
91
55
88
25
70
51
100
81
84
84
95
79
99
83
71
88
61
71
89
89
68
93
83
65
54
70
87
83
96
80
68
90
97
86
103
86
74
65
93
68
92
77
98
30
78
73
88
83
86
80
85
86
60
82
81
74
56
77
89
90
95
89
74
89
80
90
86
96
88
89
77
42
88
84
64
62
85
39
65
84
91
61
71
87
73
83
80
46
64
96
89
62
62
29
76
79
96
87
80
88
71
75
46
71
65
75
67
90
78
105
67
89
55
35
85
72
99
84
87
81
69
83
80
65
54
65
88
63
59
78
81
77
65
67
68
86
53
81
85
93
82
85
61
95
92
78
81
79
81
72
90
84
86
86
94
86
78
80
84
80
92
84
78
80
84
87
79
74
71
87
69
83
88
98
78
45
66
74
65
74
64
76
94
59
71
61
86
63
68
89
58
83
91
77
88
56
49
85
81
78
48
89
84
85
81
77
75
80
28
75
83
85
83
90
76
48
71
83
91
83
19
94
80
88
65
52
26
86
81
46
60
57
66
60
36
46
88
60
90
89
64
25
90
88
88
36
95
80
74
83
89
97
92
87
67
64
85
35
72
81
78
65
95
17
99
79
70
79
62
57
70
75
77
71
67
68
53
85
54
63
76
84
64
85
64
35
77
90
57
84
81
60
85
92
82
80
92
44
78
99
94
90
78
92
76
91
75
51
74
72
73
91
85
72
73
85
89
83
101
60
86
80
69
87
89
88
64
86
85
80
73
76
37
81
88
26
76
73
42
81
94
9
96
83
68
81
75
52
81
89
90
84
47
95
88
74
84
87
93
88
84
65
28
46
82
67
69
76
85
73
48
87
86
67
50
71
90
65
67
77
79
91
76
82
85
95
94
66
78
77
82
65
76
85
91
89
77
91
62
73
77
86
52
86
89
92
80
69
66
85
87
72
79
88
81
85
74
90
81
71
71
85
54
17
96
88
91
92
82
54
79
75
56
81
80
65
47
43
81
83
86
76
97
84
98
76
79
86
93
87
71
91
54
77
89
64
83
92
85
53
94
88
57
83
72
50
84
85
87
69
80
72
92
86
79
83
49
90
26
85
66
90
84
80
91
93
82
89
83
71
58
75
99
85
66
68
87
77
98
85
66
86
51
86
73
76
94
78
39
88
71
54
74
41
84
65
41
80
82
87
90
70
85
47
78
89
85
85
57
60
84
92
90
65
85
86
89
65
82
80
82
87
75
83
85
80
84
87
83
84
89
85
75
88
50
99
72
44
71
83
55
85
69
90
82
43
80
83
82
67
82
90
84
87
78
83
91
71
81
83
66
96
66
83
43
65
97
95
58
80
86
64
60
63
84
96
23
64
80
63
91
68
85
84
77
87
73
96
80
94
89
75
68
96
85
89
71
80
85
67
46
83
80
87
89
68
85
77
84
87
64
94
81
90
83
87
41
72
81
64
80
71
11
90
82
93
71
86
97
80
66
95
85
81
66
42
87
82
73
87
98
87
89
40
86
80
67
83
92
71
88
91
78
93
97
65
76
89
81
64
77
85
90
76
94
95
63
86
83
80
86
64
51
72
89
60
65
87
64
80
84
86
73
89
69
56
55
79
83
86
84
89
60
69
42
80
81
42
96
94
80
95
87
97
80
76
90
33
91
84
41
33
91
72
74
46
68
85
59
73
68
58
89
75
78
56
79
91
81
88
76
57
73
76
83
76
86
79
66
25
81
84
90
73
83
62
91
74
42
89
88
95
88
96
90
54
63
94
17
66
68
95
63
72
89
76
92
74
84
88
38
57
63
86
70
91
64
90
71
95
97
67
83
100
90
69
64
75
86
82
75
85
72
89
88
89
80
69
86
84
89
57
83
85
64
65
89
64
48
75
54
64
66
84
69
79
82
90
87
89
70
74
56
78
84
89
81
93
72
85
36
96
55
73
83
86
82
90
86
86
84
75
79
90
77
88
68
84
72
84
87
94
78
74
86
91
92
58
98
54
64
44
86
77
74
75
93
88
49
89
76
90
71
90
69
88
74
29
90
82
87
94
82
65
71
86
75
80
82
72
63
82
60
70
66
100
54
76
66
88
74
72
75
100
86
51
94
74
88
82
60
91
51
81
70
54
66
79
68
66
82
88
48
78
70
94
95
80
83
86
84
90
56
87
16
68
94
84
78
81
74
56
95
72
82
66
29
90
89
89
91
86
80
83
83
83
66
46
43
73
69
90
47
81
88
85
89
63
74
53
75
89
59
88
77
48
99
97
91
51
87
80
91
69
95
67
87
87
82
44
90
62
64
84
84
82
69
54
78
88
82
88
88
58
48
76
98
56
91
66
87
86
60
51
5
87
88
79
78
63
95
89
50
57
85
64
49
78
55
63
85
74
71
32
7
89
80
89
80
89
94
87
91
94
80
71
41
84
82
56
70
45
68
77
81
68
87
79
88
83
90
79
78
81
92
76
20
64
60
94
72
85
85
76
80
78
84
86
82
86
56
51
52
78
82
79
81
68
89
29
72
81
82
54
79
84
56
79
80
85
54
86
77
69
82
68
70
80
94
40
83
80
57
65
79
97
43
65
91
80
85
70
86
83
84
76
81
69
83
91
68
83
77
62
83
85
88
96
67
80
74
79
72
59
89
62
87
82
63
85
54
73
63
93
84
70
75
78
82
87
90
91
90
91
82
78
98
88
89
70
55
45
71
65
59
94
79
91
89
77
59
81
81
71
76
96
89
76
81
65
66
91
91
61
79
80
69
64
77
99
73
98
24
76
91
54
46
91
95
83
90
65
78
60
86
89
76
90
63
81
70
72
62
84
96
78
90
85
75
95
70
52
81
68
59
87
62
80
64
84
93
93
15
88
91
62
57
75
89
39
85
90
60
83
32
72
75
85
40
51
62
65
81
100
85
70
92
75
81
95
82
47
68
71
72
63
79
84
79
78
88
32
85
68
57
89
71
84
59
56
66
87
82
73
89
50
63
81
73
71
83
65
76
70
86
69
76
96
79
66
92
66
87
89
0
69
77
82
57
77
73
81
80
40
61
84
65
92
88
88
94
77
80
54
94
70
89
94
67
87
83
57
87
59
63
75
90
89
84
99
90
68
35
88
54
91
82
93
68
89
87
88
87
69
98
61
89
81
16
53
86
97
87
86
86
89
45
49
69
57
86
56
95
87
98
69
84
95
62
54
77
77
38
73
81
87
55
94
81
78
76
81
78
85
23
75
86
84
73
52
50
87
72
63
77
59
93
98
86
89
76
84
74
82
69
78
78
89
87
71
55
85
73
76
71
93
92
82
91
82
93
73
82
84
84
72
87
91
82
85
60
64
96
73
82
60
85
98
80
95
73
75
91
93
86
89
69
77
81
94
84
90
57
84
85
76
68
46
84
80
76
68
84
65
86
82
90
87
87
68
69
88
81
82
50
102
76
88
73
89
72
86
83
88
72
91
85
78
56
37
80
85
78
21
42
80
88
55
93
90
89
83
90
80
64
77
79
18
55
93
97
51
88
62
80
101
69
89
97
93
81
84
75
86
43
58
79
81
82
87
83
73
82
90
96
101
70
87
88
76
77
76
85
81
71
65
61
83
75
72
83
69
64
73
70
56
35
84
45
78
74
82
65
90
81
78
87
58
81
72
75
90
80
84
83
42
75
56
82
90
80
86
72
80
64
88
84
